ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
berj1234-GB301-1,berj1234,mut ası-ŋu-nun omettu dʊkʊm taŋ-ri-t,mut\tası-ŋu-nun\tomettu\tdʊkʊm\ttaŋ-ri-t,1PL\twife-1SG-COM\ttogether\tletter-ACC\tread-PST-1PL,I read a letter with my wife.,,
berj1234-GB304-1,berj1234,mʊrʊkan hepkem-ri-n bujusemŋe-du,mʊrʊkan\thepkem-ri-n\tbujusemŋe-du,hare.NOM\tcatch.PASS-PST-3SG\thunter-DAT,A hare was caught by a hunter.,,
berj1234-GB305-1,berj1234,me:ndi,me:ndi,1SG,I,,
berj1234-GB305-2,berj1234,me:rdur,me:rdur,1PL,we,,
berj1234-GB312-1,berj1234,em-em-mińun em-de-ten ele,em-em-mińun\tem-de-ten\tele,come-DESID-COND\tcome-VOL-3PL\there,If they want to come let them come.,,
berj1234-GB313-1,berj1234,min mʊran-dʊ-w,min\tmʊran-dʊ-w,1SG.OBL\thorse-LOC-1SG.POSS,on my horse,,
berj1234-GB313-2,berj1234,mut bilek-et,mut\tbilek-et,1PL.INCL\tvillage-1PL.INCL.POSS,our village,,
berj1234-GB325-1,berj1234,adı,adı,how.much,how much,,
berj1234-GB327-1,berj1234,bi: taŋ-ad-da-m kińige-w ti:ńiw uńi-če-j,bi:\ttaŋ-ad-da-m\tkińige-w\tti:ńiw\tuńi-če-j,1SG\tread-PROG-NONFUT-1SG\tbook-ACC\tyesterday\tbuy-PRF.PTCP-REFL,I read a book that I bought yesterday.,,
berj1234-GB408-1,berj1234,bi: eńin-di kińige-w taŋ-rı-w,bi:\teńin-di\tkińige-w\ttaŋ-rı-w,1SG\tmother-DAT\tbook-ACC\tread-PST-1SG,I read a book for my mother.,,
berj1234-GB433-1,berj1234,ʊjam-kan ulre-w-e-n,ʊjam-kan\tulre-w-e-n,sheep\tmeat-ACC-3SG,mutton,,
berj1234-TE004-1,berj1234,min-du,min-du,1SG-DAT,,,
berj1234-TE004-2,berj1234,nɔŋan-dʊ,nɔŋan-dʊ,3SG-DAT,to him/her,,
berj1234-TE005-1,berj1234,ŋi:,ŋi:,who,who,,
berj1234-TE005-2,berj1234,ŋi:ŋte,ŋi:ŋte,root,root,,
berj1234-TE005-3,berj1234,ŋin,ŋin,dog,dog,,
berj1234-TE031-1,berj1234,ho:ntekiteŋ,ho:ntekiteŋ,different,different,,
berj1234-TE031-2,berj1234,ileŋ,ileŋ,dry,dry,,
berj1234-TE050-1,berj1234,džor bej,džor\tbej,two\tman,two men,,
berj1234-TE050-2,berj1234,džor mʊra-r,džor\tmʊra-r,two\thorse-PL,two horses,,
berj1234-TE054-1,berj1234,mʊran ɔŋka-rı-n-a hajta-w,mʊran\tɔŋka-rı-n-a\thajta-w,horse\tfeed-PST-3SG-Q\tgrass-ACC,Did the horses eat grass?,,
berj1234-TE066-1,berj1234,min amarda-dʊ-w ŋen-ńi,min\tamarda-dʊ-w\tŋen-ńi,1SG.OBL\tback-DAT-1SG.POSS\tcome-IMP.2SG,Follow me!,,
berj1234-TS001-1,berj1234,džor mʊra-r,džor\tmʊra-r,two\thorse-PL,two horses,,
berj1234-TS003-1,berj1234,erek kuŋa jasa-l-a-n,erek\tkuŋa\tjasa-l-a-n,this\tchild\teye-PL-?-3SG.POSS,this childs eyes,,
berj1234-TS005-1,berj1234,min mʊran-dʊ-w,min\tmʊran-dʊ-w,1SG.OBL\thorse-LOC-1SG.POSS,on my horse,,
berj1234-TS006-1,berj1234,min mʊran-dʊ-w,min\tmʊran-dʊ-w,1SG.OBL\thorse-LOC-1SG.POSS,on my horse,,
berj1234-TS007-1,berj1234,ogdžem ɔŋka-w,ogdžem\tɔŋka-w,great.ACC\tfarm-ACC,big pasture,,
bona1250-GB028-1,bona1250,bεdε,bεdε,we.INCL,we,,
bona1250-GB028-2,bona1250,mangε,mangε,we.EXCL,we,,
bona1250-GB035-1,bona1250,mε(r),mε(r),that,that,,
bona1250-GB035-2,bona1250,mε(r)lε,mε(r)lε,those,those,,
bona1250-GB035-3,bona1250,εnε-,εnε-,this,this,,
bona1250-GB035-4,bona1250,εnεlε ,εnεlε,these,these,,
bona1250-GB037-1,bona1250,ənə,ənə,this,this,,
bona1250-GB037-2,bona1250,nokə,nokə,that,that,,
bona1250-GB037-3,bona1250,thər,thər,that,that out of sight,,
bona1250-GB042-1,bona1250,kuŋ-gə,kuŋ-gə,person-SG,a person,,
bona1250-GB042-2,bona1250,tašεŋ-gə,tašεŋ-gə,stone-SG,a stone,,
bona1250-GB044-1,bona1250,agu=la,agu=la,girl-PL,girls,,
bona1250-GB044-2,bona1250,bendžer-la,bendžer-la,bird-PL,birds,,
bona1250-GB044-3,bona1250,səme=la=nə,səme=la=nə,god.box=PL=ACC,god boxes,,
bona1250-GB046-1,bona1250,aku=tsʰaŋ,aku=tsʰaŋ,girl=ASSOC,girls family,,
bona1250-GB046-2,bona1250,dzoma=tsʰaŋ=sa kʰoŋ=gə o kʰər-na,dzoma=tsʰaŋ=sa\tkʰoŋ=gə\to\tkʰər-na,Droma=ASSOC=ABL\tperson=SG.INDEF\tgo\tbe.required-DUR,A person from Dromas family should go.,,
bona1250-GB046-3,bona1250,tundaχ ənə dzoma=tsʰaŋ doχdaχap-gə-tçə,tundaχ\tənə\tdzoma=tsʰaŋ\tdoχdaχap-gə-tçə,matter\tthis\tDroma=ASSOC=ACC\thurt-VBZ-PFV,This matter wounded Dromas family.,,
bona1250-GB059-1,bona1250,nokə au=nə kʰoldaku,nokə\tau=nə\tkʰoldaku,that\tman=ACC\tshoe,that mans shoe,,
bona1250-GB059-2,bona1250,nokə au=nə nər,nokə\tau=nə\tnər,that\tman=ACC\tface,that mans face,,
bona1250-GB059-3,bona1250,nokə au=nə papa,nokə\tau=nə\tpapa,that\tman=ACC\tfather,that mans father,,
bona1250-GB068-1,bona1250,nokə mohton undər wa,nokə\tmohton\tundər\twa,that\ttree\ttall\tbe,That tree is tall.,,
bona1250-GB069-1,bona1250,alma mohtun,alma\tmohtun,fruit\ttree,fruit tree,,
bona1250-GB070-1,bona1250,aku-gə çatə=nə jiχ-tço,aku-gə\tçatə=nə\tjiχ-tço,woman=SG.INDEF\tchild=ACC\thit-IPFV.OBJ,A woman hit the child.,,
bona1250-GB070-2,bona1250,au-gə wilə-kə-tço,au-gə\twilə-kə-tço,man=SG.INDEF\twork-VBZ-IPFV.OBJ,A man is working.,,
bona1250-GB072-1,bona1250,atçaŋ ʀoni=nə kʰeçaŋ=ʀala jiχ-tçə ala-tçə,atçaŋ\tʀoni=nə\tkʰeçaŋ=ʀala\tjiχ-tçə\tala-tçə,3SG\tsheep=ACC\tgun=INST\thit-IPFV\tkill-PFV,He shot and killed the antelope.,,
bona1250-GB072-2,bona1250,nokə au silaŋ=sa ər-tçə,nokə\tau\tsilaŋ=sa\tər-tçə,that\tman\tXining=ABL\tcome-PVF,That man came from Xining.,,
bona1250-GB083-1,bona1250,kεl-o,kεl-o,talk-PST,Talked,,
bona1250-GB083-2,bona1250,la:-džε,la:-džε,weep-PST,weeped,,
bona1250-GB084-1,bona1250,rε-m,rε-m,come-FUT,,,
bona1250-GB084-2,bona1250,tani-nε,tani-nε,find.out-FUT,,,
bona1250-GB089-1,bona1250,çoŋjisa atçaŋ ələ o-tə-m,çoŋjisa\tatçaŋ\tələ\to-tə-m,originally\t3SG\tNEG\tgo-IMP-NARR,he doesnt usually go.,,
bona1250-GB090-1,bona1250,çoŋjisa atçaŋ ələ o-tə-m,çoŋjisa\tatçaŋ\tələ\to-tə-m,originally\t3SG\tNEG\tgo-IMP-NARR,he doesnt usually go.,,
bona1250-GB091-1,bona1250,atçaŋ mənda jiχ-tço,atçaŋ\tmənda\tjiχ-tço,3SG\t1SG.ACC\thit-IPFV.OBJ,He hit me.,,
bona1250-GB092-1,bona1250,atçaŋ mənda jiχ-tço,atçaŋ\tmənda\tjiχ-tço,3SG\t1SG.ACC\thit-IPFV.OBJ,He hit me.,,
bona1250-GB093-1,bona1250,atçaŋ mənda jiχ-tço,atçaŋ\tmənda\tjiχ-tço,3SG\t1SG.ACC\thit-IPFV.OBJ,He hit me.,,
bona1250-GB094-1,bona1250,atçaŋ mənda jiχ-tço,atçaŋ\tmənda\tjiχ-tço,3SG\t1SG.ACC\thit-IPFV.OBJ,He hit me.,,
bona1250-GB105-1,bona1250,aku-gə çatə=nə jiχ-tço,aku-gə\tçatə=nə\tjiχ-tço,woman=SG.INDEF\tchild=ACC\thit-IPFV.OBJ,A woman hit the child.,,
bona1250-GB105-2,bona1250,au=gə aku=gə=da samtəχ=gə oχ-tço,au=gə\taku=gə=da\tsamtəχ=gə\toχ-tço,boy=SG.INDEF\tgirl=SG.INDEF=LOC\tgift=SG.INDEF\tgive-IPFV.OBJ,A boy gave a gift to a girl.,,
bona1250-GB113-1,bona1250,ndžε-γε-,ndžε-γε-,look-CAUS,let sb look,,
bona1250-GB115-1,bona1250,εkε-či-,εkε-či-,hit-RECIP,hit each other,,
bona1250-GB119-1,bona1250,ənə=nə amaŋ=da war khər-saŋ ba-u,ənə=nə\tamaŋ=da\twar\tkhər-saŋ\tba-u,this=ACC\tmouth=LOC\thold\tbe.required-PERF.NMLZ\tCOP2.OBJ-Q,Should (I) hold this up to (my) mouth?,,
bona1250-GB126-1,bona1250,dortɕə=da bəndzə=gə wa,dortɕə=da\tbəndzə=gə\twa,Dorje=LOC\tnotebook=SG.INDEF\tCOP1.OBJ,Dorje has a notebook.,,
bona1250-GB126-2,bona1250,nokə mohton undər wa,nokə\tmohton\tundər\twa,that\ttree\ttall\tCOP1.OBJ,That tree is tall.,,
bona1250-GB131-1,bona1250,atçaŋ mənda jiχ-tço,atçaŋ\tmənda\tjiχ-tço,3SG\t1SG.ACC\thit-IPFV.OBJ,He hit me.,,
bona1250-GB131-2,bona1250,tʰər=nə χitçhu=da Kotsa datçorn=nə tçarkə-tçə-tço,tʰər=nə\tχitçhu=da\tKotsa\tdatçorn=nə\ttçarkə-tçə-tço,that=ACC\tnext.day=LOC\tschool\treport=ACC\tpost-PFV-IPFV.OBJ,On the next day the school posted a report.,,
bona1250-GB132-1,bona1250,atçaŋ mənda jiχ-tço,atçaŋ\tmənda\tjiχ-tço,3SG\t1SG.ACC\thit-IPFV.OBJ,He hit me.,,
bona1250-GB132-2,bona1250,tʰər=nə χitçhu=da Kotsa datçorn=nə tçarkə-tçə-tço,tʰər=nə\tχitçhu=da\tKotsa\tdatçorn=nə\ttçarkə-tçə-tço,that=ACC\tnext.day=LOC\tschool\treport=ACC\tpost-PFV-IPFV.OBJ,On the next day the school posted a report.,,
bona1250-GB133-1,bona1250,atçaŋ mənda jiχ-tço,atçaŋ\tmənda\tjiχ-tço,3SG\t1SG.ACC\thit-IPFV.OBJ,He hit me.,,
bona1250-GB133-2,bona1250,tʰər=nə χitçhu=da Kotsa datçorn=nə tçarkə-tçə-tço,tʰər=nə\tχitçhu=da\tKotsa\tdatçorn=nə\ttçarkə-tçə-tço,that=ACC\tnext.day=LOC\tschool\treport=ACC\tpost-PFV-IPFV.OBJ,On the next day the school posted a report.,,
bona1250-GB155-1,bona1250,ndžε-γε-,ndžε-γε-,look-CAUS,let sb look,,
bona1250-GB158-1,bona1250,atɕaŋ khəl~khəl-tɕə,atɕaŋ\tkhəl~khəl-tɕə,3SG\tspeak~CONT-PFV,He talked and talked (for a long time).,,
bona1250-GB160-1,bona1250,atɕaŋ jaksa~jaksa wa,atɕaŋ\tjaksa~jaksa\twa,3SG\tpretty~INT\tCOP1.OBJ,She is very beautiful.,,
bona1250-GB160-2,bona1250,pətə~pətə=la=tshaŋ,pətə~pətə=la=tshaŋ,1DU/PAU/PL.EXCL~1DU/PAU/PL.EXCL=PL=family,Our families will go together.,,
bona1250-GB160-3,bona1250,teraŋ~teraŋ (χamdə) ərə,teraŋ~teraŋ\t(χamdə)\tərə,four~four\ttogether\tcome,Come four by four.,,
bona1250-GB204-1,bona1250,χani,χani,all,all,,
bona1250-GB252-1,bona1250,tçaçi=da kormu wa-u,tçaçi=da\tkormu\twa-u,Jiashi=DAT/LOC\tmoney\tCOP.OBJ-Q,Does Jiashi have any money?,,
bona1250-GB252-2,bona1250,tçaçi=da werə wa,tçaçi=da\twerə\twa,Jiashi=DAT/LOC\twife\tCOP.OBJ,Jiashi has a wife.,,
bona1250-GB253-1,bona1250,tçaçi=da kormu wa-u,tçaçi=da\tkormu\twa-u,Jiashi=DAT/LOC\tmoney\tCOP.OBJ-Q,Does Jiashi have any money?,,
bona1250-GB253-2,bona1250,tçaçi=da werə wa,tçaçi=da\twerə\twa,Jiashi=DAT/LOC\twife\tCOP.OBJ,Jiashi has a wife.,,
bona1250-GB328-1,bona1250,rəmo ənə phətɕə-saŋ khoŋ silaŋ=da χatcə-to,rəmo\tənə\tphətɕə-saŋ\tkhoŋ\tsilaŋ=da\tχatcə-to,painting\tthis\tpaint-PFV.NMLZ\tperson\tXining=LOC\tleave-PFV,The person who painted this painting went to Xining.,,
bona1250-GB408-1,bona1250,aku-gə çatə=nə jiχ-tço,aku-gə\tçatə=nə\tjiχ-tço,woman=SG.INDEF\tchild=ACC\thit-IPFV.OBJ,A woman hit the child.,,
bona1250-GB408-2,bona1250,atçaŋ mənda jiχ-tço,atçaŋ\tmənda\tjiχ-tço,3SG\t1SG.ACC\thit-IPFV.OBJ,He hit me.,,
bona1250-GB408-3,bona1250,au-gə wilə-kə-tço,au-gə\twilə-kə-tço,man=SG.INDEF\twork-VBZ-IPFV.OBJ,A man is working.,,
bona1250-GB408-4,bona1250,tʰər=nə χitçhu=da Kotsa datçorn=nə tçarkə-tçə-tço,tʰər=nə\tχitçhu=da\tKotsa\tdatçorn=nə\ttçarkə-tçə-tço,that=ACC\tnext.day=LOC\tschool\treport=ACC\tpost-PFV-IPFV.OBJ,On the next day the school posted a report.,,
bona1250-GB432-1,bona1250,bεndžer-nε ,bεndžer-nε,bird-3SG/PL,his/their bird,,Todaeva (1997)
bona1250-GB432-2,bona1250,Kotsa=nə Kosi=la,Kotsa=nə\tKosi=la,school=ACC\tteacher=PL,schools teacher,,Fried (2010)
bona1250-GB432-3,bona1250,kože=nə satçʰa,kože=nə\tsatçʰa,self=ACC\tplace,ones own place,,
bona1250-GB433-1,bona1250,bεndžer-nε ,bεndžer-nε,bird-3SG/PL,his/their bird,,Todaeva (1997)
bona1250-GB433-2,bona1250,Kotsa=nə Kosi=la,Kotsa=nə\tKosi=la,school=ACC\tteacher=PL,schools teacher,,Fried (2010)
bona1250-GB433-3,bona1250,kože=nə satçʰa,kože=nə\tsatçʰa,self=ACC\tplace,ones own place,,
bona1250-GB521-1,bona1250,pə koʑə=da thəmthoχ htɕəl wa,pə\tkoʑə=da\tthəmthoχ\thtɕəl\twa,1SG\tself=LOC\tmianpian\tprepare\tCOP1.OBJ,I made myself mianpian noodles.,,
bona1250-TE005-1,bona1250,ŋasi,ŋasi,early,early,,
bona1250-TE005-2,bona1250,ŋgε,ŋgε,saddle,saddle,,
bona1250-TE006-1,bona1250,ra,ra,courtyard,courtyard,,
bona1250-TE006-2,bona1250,raŋ,raŋ,informal,informal,,
bona1250-TE006-3,bona1250,rəmo,rəmo,picture,picture,,
bona1250-TE006-4,bona1250,roŋ,roŋ,prefecture,prefecture,,
bona1250-TE006-5,bona1250,rε-,rε-,come-,to come,,
bona1250-TE008-1,bona1250,bi,bi,COP.SUBJ,,,
bona1250-TE008-2,bona1250,ga,ga,saddle,saddle,,
bona1250-TE008-3,bona1250,ka,ka,pillar,pillar,,
bona1250-TE008-4,bona1250,pi-,pi-,stand,to stand ,,
bona1250-TE027-1,bona1250,maŋgə-la,maŋgə-la,1PL.INCL-PL,we,,
bona1250-TE027-2,bona1250,pətə-la,pətə-la,1PL.EXCL-PL,we,,
bona1250-TE050-1,bona1250,tɕerənbotɕhi=da tɕama ʁar,tɕerənbotɕhi=da\ttɕama\tʁar,Zongkaba=LOC\tcook\ttwo,Zongkaba had two cooks.,,
bona1250-TE052-1,bona1250,aku=gə ɕaʑə jiχ-tɕo,aku=gə\tɕaʑə\tjiχ-tɕo,girl=SG.INDEF\tchild\thit-IMPF.OBJ,A woman hit a child/children.,,
bona1250-TE052-2,bona1250,aku=gə ɕaʑə=nə,aku=gə\tɕaʑə=nə,woman=SG.INDEF\tchild=ACC,A woman hit the child.,,
bona1250-TS001-1,bona1250,mannə çəŋga=da da sowo ʁar udər wo,mannə\tçəŋga=da\tda\tsowo\tʁar\tudər\two,1PL.INCL.COLL.GEN\tCenga=LOC\talso\timportant\ttwo\tday\tbe,Here in Cenga there are also two important days.,,
bona1250-TS002-1,bona1250,tɕerənbotɕhi=da tɕama ʁar,tɕerənbotɕhi=da\ttɕama\tʁar,Zongkaba=LOC\tcook\ttwo,Zongkaba had two cooks.,,
bona1250-TS003-1,bona1250,ənə deku amtə wa,ənə\tdeku\tamtə\twa,this\tfood\tdelicious\tbe,This food is delicious.,,
bona1250-TS009-1,bona1250,khəthə=ku adzi iχtɕədu aku χani=nə khəl-tɕi-saŋ,khəthə=ku\tadzi\tiχtɕədu\taku\tχani=nə\tkhəl-tɕi-saŋ,home.LOC=IMPF.NMLZ\tolder.sister\tyounger.sister\tgirl\tall=ACC\tsay-IMPF.SUBJ-POS,"(This) includes (lit. says (to)) all older sisters, younger sisters and girls who are at home.",,
cent2126-GB068-1,cent2126,uri sa: anci usu-ha-ru,uri\tsa:\tanci\tusu-ha-ru,this\ttea\tso.much\tthin-vlz-npst,This tea is really thin!,,
cent2126-GB069-1,cent2126,taro:=ga hwu:ru=kutu icin wa-sa-ru kutu=bika:,taro:=ga\thwu:ru=kutu\ticin\twa-sa-ru\tkutu=bika:,Tarō=nom\tdo=thing\talways\tbad-vlz-npst\tthing=only,What Tarō does is always bad.,,
cent2126-GB160-1,cent2126,sabi+sabi-tu sun,sabi+sabi-tu\tsun,lonely+lonely-avlz\tdo,It seems to be lonely.,,
chuv1255-GB027-1,chuv1255,kaγal-ba puyan,kaγal-ba\tpuyan,lazybones-INST\trich.man,The Lazybones and the Rich Man,,
chuv1255-GB027-2,chuv1255,man-ba pɘrle kilǰɘ,man-ba\tpɘrle\tkilǰɘ,1SG-INST\ttogether.with\tcome,He came together with me.,,
chuv1255-GB035-1,chuv1255,ku,ku,this,this,,
chuv1255-GB035-2,chuv1255,leš,leš,that,that over there,,distal
chuv1255-GB035-3,chuv1255,śakə ,śakə,this,this,,
chuv1255-GB035-4,chuv1255,śavə,śavə,that,that,,medial
chuv1255-GB044-1,chuv1255,hut-sem,hut-sem,paper-PL,papers,,
chuv1255-GB044-2,chuv1255,pyrt-sem,pyrt-sem,house-PL,houses,,
chuv1255-GB044-3,chuv1255,xurən-sem,xurən-sem,birch-PL,birches,,
chuv1255-GB046-1,chuv1255,ivanov-zem,ivanov-zem,Ivanov-PL,members of the Ivanovs family,,
chuv1255-GB046-2,chuv1255,kaγal-zem,kaγal-zem,lazy-PL,the lazybones and his family,,
chuv1255-GB047-1,chuv1255,jurat-u ,jurat-u,love-NMLZ,love,,
chuv1255-GB047-2,chuv1255,kašə,kašə,cross-NMLZ,transport crossing,,
chuv1255-GB047-3,chuv1255,kil-y,kil-y,come-NMLZ,arrival,,
chuv1255-GB047-4,chuv1255,pət-məš,pət-məš,go.to.end-NMLZ,the end,,
chuv1255-GB047-5,chuv1255,sut-ə,sut-ə,sell-NMLZ,sale,,
chuv1255-GB047-6,chuv1255,vəs-ev,vəs-ev,fly-NMLZ,flight,,
chuv1255-GB048-1,chuv1255, lərkaməš,lərkaməš,grumle-NMLZ,grumbler,,
chuv1255-GB048-2,chuv1255,jəpatməš,jəpatməš,console-NMLZ,consoler,,
chuv1255-GB048-3,chuv1255,pəx-a,pəx-a,watch-NMLZ,warden,,
chuv1255-GB049-1,chuv1255,vit-e,vit-e,cover.with.roof-NMLZ,cowshed,,
chuv1255-GB059-1,chuv1255,(san) all-u-na,(san)\tall-u-na,(2SG.POSS)\thand-2SG.POSS-ACC,your hand,,
chuv1255-GB059-2,chuv1255,san sědel-e,san\tsědel-e,2SG.POSS\ttable-ACC,your table,,
chuv1255-GB068-1,chuv1255,śəʷmarda šurăččĕ,śəʷmarda\tšurăččĕ,egg\twhite.PST,the egg was white,,
chuv1255-GB068-2,chuv1255,śəʷmarda šurə,śəʷmarda\tšurə,egg\twhite,the egg is white,,
chuv1255-GB068-3,chuv1255,šurə śəʷmarda,šurə\tśəʷmarda,white\tegg,a white egg,,
chuv1255-GB070-1,chuv1255,ku kěneke-ne vulat,ku\tkěneke-ne\tvulat,DEM\tbook-OBJ\tread,He is reading the book.,,
chuv1255-GB072-1,chuv1255,arman-sen-čen,arman-sen-čen,windmill-PL-ABL,from the windmills,,
chuv1255-GB072-2,chuv1255,pulǎ šiv-ra išet,pulǎ\tšiv-ra\tišet,fish\twater-LOC\tswim,The fish swims in the water.,,
chuv1255-GB072-3,chuv1255,tul-ta,tul-ta,yard-LOC,in the yard,,
chuv1255-GB082-1,chuv1255,yurla-d-əp,yurla-d-əp,sing-PRS-1SG,I am singing.,,
chuv1255-GB089-1,chuv1255,kay-əb-ər,kay-əb-ər,go-1-PL,we will go,,
chuv1255-GB089-2,chuv1255,kay-ər,kay-ər,go-2PL,you will go,,
chuv1255-GB089-3,chuv1255,pїra-śś-ɘ,pїra-śś-ɘ,go-PL-3PL,They go,,
chuv1255-GB089-4,chuv1255,pїradə-n,pїradə-n,go-2SG,You go,,
chuv1255-GB089-5,chuv1255,pїradə-p,pїradə-p,go-1SG,I go,,
chuv1255-GB089-6,chuv1255,pїradə-r,pїradə-r,go-2PL,You go,,
chuv1255-GB089-7,chuv1255,pїrat,pїrat,go,go,,
chuv1255-GB089-8,chuv1255,pїrat-pər,pїrat-pər,go-1PL,We go.,,
chuv1255-GB105-1,chuv1255,ku kěneke-ne vulat,ku\tkěneke-ne\tvulat,DEM\tbook-OBJ\tread,He is reading the book.,,
chuv1255-GB107-1,chuv1255,tupay-mas-tǎr,tupay-mas-tǎr,find-NEG.DUR.PRS-2PL,You cannot find.,,
chuv1255-GB114-1,chuv1255,śəʷv-əʷn,śəʷv-əʷn,wash-REFL,wash oneself,,
chuv1255-GB115-1,chuv1255,kala-ś,kala-ś,talk-RECIP,to talk to each other,,
chuv1255-GB134-1,chuv1255,čul šїvra pudat mɘnžɘn tesen vəʷl šїvran jїvər,čul\tšїvra\tpudat\tmɘnžɘn\ttesen\tvəʷl\tšїvran\tjїvər,stone\twater.LOC\tsink.PRS.3SG\twhat.CAUS/FIN\tsay.PTCP\t3SG\twater.ABL\theavy,The stone does not sink in the water because it is heavier than water.,,
chuv1255-GB135-1,chuv1255,epe vəʷl  əśtine pɘlmestɘp,epe\tvəʷl\təśtine\tpɘlmestɘp,1SG\t3SG\twhere.NOM.DAT/ACC\tknow.NEG.PRS.1SG,I do not know where he is.,,
chuv1255-GB136-1,chuv1255,kěneke iltəm,kěneke\tiltəm,book\tbuy.PST,I bought a book.,,
chuv1255-GB136-2,chuv1255,škula kajatəp,škula\tkajatəp,school\tgo.1SG,I go to school.,,
chuv1255-GB137-1,chuv1255,tupay-mas-tǎr,tupay-mas-tǎr,find-NEG.DUR.PRS-2PL,You cannot find.,,
chuv1255-GB139-1,chuv1255,an il,an\til,NEG\ttake,don't take (SG)!,,
chuv1255-GB139-2,chuv1255,an il-ər,an\til-ər,NEG\ttake-3PL,don't take (PL)!,,
chuv1255-GB139-3,chuv1255,sїr-m-əp,sїr-m-əp,write-NEG-1SG,I will not write.,,
chuv1255-GB185-1,chuv1255,vəʷl śin,vəʷl\tśin,that\tperson,that man,,
chuv1255-GB185-2,chuv1255,vəʷl śin-sem,vəʷl\tśin-sem,that\tperson-PL,those people,,
chuv1255-GB254-1,chuv1255,manǎn kěneke pur,manǎn\tkěneke\tpur,my\tbook\texist,I have a book.,,
chuv1255-GB254-2,chuv1255,sanan vǎχǎt śuk,sanan\tvǎχǎt\tśuk,his\ttime\tnot.exist,He doesnt have time.,,
chuv1255-GB263-1,chuv1255,esir kurtəʷr-i,esir\tkurtəʷr-i,2SG\tsee-Q,Did you see it?,,
chuv1255-GB322-1,chuv1255,vəʷl kay-nə,vəʷl\tkay-nə,3SG\tgo-EVID,He went (apparently).,,
chuv1255-GB322-2,chuv1255,vəʷl kay-rɘ,vəʷl\tkay-rɘ,3SG\tgo-PST.3SG,He went.,,
chuv1255-GB421-1,chuv1255,epe vəʷl  əśtine pɘlmestɘp,epe\tvəʷl\təśtine\tpɘl-mes-tɘp,1SG\t3SG\twhere.NOM.DAT/ACC\tknow-NEG-PRS.1SG,I do not know where he is.,,
chuv1255-GB422-1,chuv1255,epe vəʷl  əśtine pɘlmestɘp,epe\tvəʷl\təśtine\tpɘl-mes-tɘp,1SG\t3SG\twhere.NOM.DAT/ACC\tknow.NEG.PRS.1SG,I do not know where he is.,,
chuv1255-GB522-1,chuv1255,kěneke vulat,kěneke\tvulat,book\tread,He reads books/a book.,,
chuv1255-TE003-1,chuv1255,sakǎ ěnen-ěn,sakǎ\těnen-ěn,this\tcow-GEN,of this cow,,
chuv1255-TE003-2,chuv1255,sakǎ lašan-ǎn,sakǎ\tlašan-ǎn,this\thorse-GEN,of this horse,,
chuv1255-TE018-1,chuv1255,man-a,man-a,1SG-DAT/ACC,,,
chuv1255-TE018-2,chuv1255,εle,εle,1SG.NOM,I,,
chuv1255-TE050-1,chuv1255,širěm sětel,širěm\tsětel,twenty\ttable,twenty tables,,
chuv1255-TE052-1,chuv1255,kěneke vulat,kěneke\tvulat,book\tread,He reads books/a book.,,
chuv1255-TE052-2,chuv1255,ku kěneke-ne vulat,ku\tkěneke-ne\tvulat,DEM\tbook-OBJ\tread,He is reading the book.,,
chuv1255-TE053-1,chuv1255,epir irpe šupaškara šitrěměr,epir\tirpe\tšupaškara\tšitrěměr,?\t?\tCheboksary\tcome.?,We came to Cheboksary in the morning.,,
chuv1255-TE053-2,chuv1255,šǎši-ye,šǎši-ye,mouse-OBJ,to a mouse,,
chuv1255-TE053-3,chuv1255,uy-e,uy-e,field-OBJ,to the field,,
chuv1255-TE054-1,chuv1255,esir miše śulta,esir\tmiše\tśulta,2SG\thow.many\tyear,How are you?,,
chuv1255-TE054-2,chuv1255,esir śirěm śiččěre-i,esir\tśirěm\tśiččěre-i,2SG\t20\t7-Q,Are you 27?,,
chuv1255-TE054-3,chuv1255,payan měn kun,payan\tměn\tkun,today\twhat\tday,What day is today?,,
chuv1255-TE066-1,chuv1255,esě vula,esě\tvula,2SG\tread,Read!,,
chuv1255-TE066-2,chuv1255,vǎl vulatǎr,vǎl\tvulatǎr,3SG\tread,Let him read!,,
chuv1255-TS001-1,chuv1255,viźɘ šurt,viźɘ\tšurt,three\thouse,three houses,,
chuv1255-TS003-1,chuv1255,vəʷl śin,vəʷl\tśin,that\tperson,that man,,
chuv1255-TS006-1,chuv1255,sɘdel-y,sɘdel-y,table-2SG,your table,,
chuv1255-TS006-2,chuv1255,sɘdel-εm,sɘdel-εm,table-1SG,my table,,
chuv1255-TS006-3,chuv1255,ur-i,ur-i,leg-3SG,his leg,,
chuv1255-TS006-4,chuv1255,xɘr-y,xɘr-y,daughter-2SG,your daughter,,
chuv1255-TS006-5,chuv1255,їvəl-u,їvəl-u,son-2SG,your son,,
chuv1255-TS007-1,chuv1255,pїzək čul śurt,pїzək\tčul\tśurt,big\tstone\thouse,big stone house,,
chuv1255-TS007-2,chuv1255,šurə śəʷmarda,šurə\tśəʷmarda,white\tegg,a white egg,,
crim1257-GB021-1,crim1257,erkes bir šej-den qorq-a,erkes\tbir\tšej-den\tqorq-a,every.person\tone\tthing-ABL\tbe.afraid-PRS,Everybody is afraid of something.,,
