ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment
bona1250-GB160,bona1250,,pətə~pətə=la=tshaŋ,1DU/PAU/PL.EXCL~1DU/PAU/PL.EXCL=PL=family,Our families will go together.,
bona1250-GB160,bona1250,,teraŋ~teraŋ (χamdə) ərə,four~four together come,Come four by four.,
bona1250-GB204,bona1250,,χani,all,all,
bona1250-GB252,bona1250,,tçaçi=da kormu wa-u,Jiashi=DAT/LOC money COP.OBJ-Q,Does Jiashi have any money?,
bona1250-GB252,bona1250,,tçaçi=da werə wa,Jiashi=DAT/LOC wife COP.OBJ,Jiashi has a wife.,
bona1250-GB253,bona1250,,tçaçi=da kormu wa-u,Jiashi=DAT/LOC money COP.OBJ-Q,Does Jiashi have any money?,
bona1250-GB253,bona1250,,tçaçi=da werə wa,Jiashi=DAT/LOC wife COP.OBJ,Jiashi has a wife.,
bona1250-GB328,bona1250,,rəmo ənə phətɕə-saŋ khoŋ silaŋ=da χatcə-to,painting this paint-PFV.NMLZ person Xining=LOC leave-PFV,The person who painted this painting went to Xining.,
bona1250-GB408,bona1250,,aku-gə çatə=nə jiχ-tço,woman=SG.INDEF child=ACC hit-IPFV.OBJ,A woman hit the child.,
bona1250-GB408,bona1250,,atçaŋ mənda jiχ-tço,3SG 1SG.ACC hit-IPFV.OBJ,He hit me.,
bona1250-GB408,bona1250,,au-gə wilə-kə-tço,man=SG.INDEF work-VBZ-IPFV.OBJ,A man is working.,
bona1250-GB408,bona1250,,tʰər=nə χitçhu=da Kotsa datçorn=nə tçarkə-tçə-tço,that=ACC next.day=LOC school report=ACC post-PFV-IPFV.OBJ,On the next day the school posted a report.,
bona1250-GB432,bona1250,,bεndžer-nε ,bird-3SG/PL ,his/their bird,Todaeva (1997)
bona1250-GB432,bona1250,,Kotsa=nə Kosi=la,school=ACC teacher=PL,schools teacher,Fried (2010)
bona1250-GB432,bona1250,,kože=nə satçʰa,self=ACC place,ones own place,
bona1250-GB433,bona1250,,bεndžer-nε ,bird-3SG/PL ,his/their bird,Todaeva (1997)
bona1250-GB433,bona1250,,Kotsa=nə Kosi=la,school=ACC teacher=PL,schools teacher,Fried (2010)
bona1250-GB433,bona1250,,kože=nə satçʰa,self=ACC place,ones own place,
bona1250-GB521,bona1250,,pə koʑə=da thəmthoχ htɕəl wa,1SG self=LOC mianpian prepare COP1.OBJ,I made myself mianpian noodles.,
bona1250-TE005,bona1250,,ŋasi,early,early,
bona1250-TE005,bona1250,,ŋgε,saddle,saddle,
bona1250-TE006,bona1250,,ra,courtyard,courtyard,
bona1250-TE006,bona1250,,raŋ,informal,informal,
bona1250-TE006,bona1250,,rəmo,picture,picture,
bona1250-TE006,bona1250,,roŋ,prefecture,prefecture,
bona1250-TE006,bona1250,,rε-,come-,to come,
bona1250-TE008,bona1250,,bi,COP.SUBJ,,
bona1250-TE008,bona1250,,ga,saddle,saddle,
bona1250-TE008,bona1250,,ka,pillar,pillar,
bona1250-TE008,bona1250,,pi-,stand,to stand ,
bona1250-TE027,bona1250,,maŋgə-la,1PL.INCL-PL,we,
bona1250-TE027,bona1250,,pətə-la,1PL.EXCL-PL,we,
bona1250-TE050,bona1250,,tɕerənbotɕhi=da tɕama ʁar,Zongkaba=LOC cook two,Zongkaba had two cooks.,
bona1250-TE052,bona1250,,aku=gə ɕaʑə jiχ-tɕo,girl=SG.INDEF child hit-IMPF.OBJ,A woman hit a child/children.,
bona1250-TE052,bona1250,,aku=gə ɕaʑə=nə,woman=SG.INDEF child=ACC,A woman hit the child.,
bona1250-TS001,bona1250,,mannə çəŋga=da da sowo ʁar udər wo,1PL.INCL.COLL.GEN Cenga=LOC also important two day be,Here in Cenga there are also two important days.,
bona1250-TS002,bona1250,,tɕerənbotɕhi=da tɕama ʁar,Zongkaba=LOC cook two,Zongkaba had two cooks.,
bona1250-TS003,bona1250,,ənə deku amtə wa,this food delicious be,This food is delicious.,
bona1250-TS009,bona1250,,khəthə=ku adzi iχtɕədu aku χani=nə khəl-tɕi-saŋ,home.LOC=IMPF.NMLZ older.sister younger.sister girl all=ACC say-IMPF.SUBJ-POS,"(This) includes (lit. says (to)) all older sisters, younger sisters and girls who are at home.",
cent2126-GB068,cent2126,,uri sa: anci usu-ha-ru,this tea so.much thin-vlz-npst,This tea is really thin!,
cent2126-GB069,cent2126,,taro:=ga hwu:ru=kutu icin wa-sa-ru kutu=bika:,Tarō=nom do=thing always bad-vlz-npst thing=only,What Tarō does is always bad.,
cent2126-GB160,cent2126,,sabi+sabi-tu sun,lonely+lonely-avlz do,It seems to be lonely.,
chuv1255-GB027,chuv1255,,kaγal-ba puyan,lazybones-INST rich.man,The Lazybones and the Rich Man,
chuv1255-GB027,chuv1255,,man-ba pɘrle kilǰɘ,1SG-INST together.with come,He came together with me.,
chuv1255-GB035,chuv1255,,ku,this,this,
chuv1255-GB035,chuv1255,,leš,that,that over there,distal
chuv1255-GB035,chuv1255,,śakə ,this,this,
chuv1255-GB035,chuv1255,,śavə,that,that,medial
chuv1255-GB044,chuv1255,,hut-sem,paper-PL,papers,
chuv1255-GB044,chuv1255,,pyrt-sem,house-PL,houses,
chuv1255-GB044,chuv1255,,xurən-sem,birch-PL,birches,
chuv1255-GB046,chuv1255,,ivanov-zem,Ivanov-PL,members of the Ivanovs family,
chuv1255-GB046,chuv1255,,kaγal-zem,lazy-PL ,the lazybones and his family,
chuv1255-GB047,chuv1255,,jurat-u ,love-NMLZ,love,
chuv1255-GB047,chuv1255,,kašə,cross-NMLZ,transport crossing,
chuv1255-GB047,chuv1255,,kil-y,come-NMLZ,arrival,
chuv1255-GB047,chuv1255,,pət-məš,go.to.end-NMLZ,the end,
chuv1255-GB047,chuv1255,,sut-ə,sell-NMLZ,sale,
chuv1255-GB047,chuv1255,,vəs-ev,fly-NMLZ,flight,
chuv1255-GB048,chuv1255,, lərkaməš,grumle-NMLZ,grumbler,
chuv1255-GB048,chuv1255,,jəpatməš,console-NMLZ,consoler,
chuv1255-GB048,chuv1255,,pəx-a,watch-NMLZ,warden,
chuv1255-GB049,chuv1255,,vit-e,cover.with.roof-NMLZ,cowshed,
chuv1255-GB059,chuv1255,,(san) all-u-na,(2SG.POSS) hand-2SG.POSS-ACC,your hand,
chuv1255-GB059,chuv1255,,san sědel-e,2SG.POSS table-ACC,your table,
chuv1255-GB068,chuv1255,,śəʷmarda šurăččĕ,egg white.PST,the egg was white,
chuv1255-GB068,chuv1255,,śəʷmarda šurə,egg white,the egg is white,
chuv1255-GB068,chuv1255,,šurə śəʷmarda,white egg ,a white egg,
chuv1255-GB070,chuv1255,,ku kěneke-ne vulat,DEM book-OBJ read,He is reading the book.,
chuv1255-GB072,chuv1255,,arman-sen-čen,windmill-PL-ABL ,from the windmills,
chuv1255-GB072,chuv1255,,pulǎ šiv-ra išet,fish water-LOC swim,The fish swims in the water.,
chuv1255-GB072,chuv1255,,tul-ta,yard-LOC ,in the yard,
chuv1255-GB082,chuv1255,,yurla-d-əp,sing-PRS-1SG,I am singing.,
chuv1255-GB089,chuv1255,,kay-əb-ər,go-1-PL,we will go,
chuv1255-GB089,chuv1255,,kay-ər,go-2PL,you will go,
chuv1255-GB089,chuv1255,,pїra-śś-ɘ,go-PL-3PL,They go,
chuv1255-GB089,chuv1255,,pїradə-n,go-2SG,You go,
chuv1255-GB089,chuv1255,,pїradə-p,go-1SG,I go,
chuv1255-GB089,chuv1255,,pїradə-r,go-2PL,You go,
chuv1255-GB089,chuv1255,,pїrat,go,go,
chuv1255-GB089,chuv1255,,pїrat-pər,go-1PL,We go.,
chuv1255-GB105,chuv1255,,ku kěneke-ne vulat,DEM book-OBJ read,He is reading the book.,
chuv1255-GB107,chuv1255,,tupay-mas-tǎr,find-NEG.DUR.PRS-2PL,You cannot find.,
chuv1255-GB114,chuv1255,,śəʷv-əʷn,wash-REFL,wash oneself,
chuv1255-GB115,chuv1255,,kala-ś,talk-RECIP,to talk to each other,
chuv1255-GB134,chuv1255,,čul šїvra pudat mɘnžɘn tesen vəʷl šїvran jїvər,stone water.LOC sink.PRS.3SG what.CAUS/FIN say.PTCP 3SG water.ABL heavy,The stone does not sink in the water because it is heavier than water.,
chuv1255-GB135,chuv1255,,epe vəʷl  əśtine pɘlmestɘp,1SG 3SG where.NOM.DAT/ACC know.NEG.PRS.1SG,I do not know where he is.,
chuv1255-GB136,chuv1255,,kěneke iltəm,book buy.PST,I bought a book.,
chuv1255-GB136,chuv1255,,škula kajatəp,school go.1SG,I go to school.,
chuv1255-GB137,chuv1255,,tupay-mas-tǎr,find-NEG.DUR.PRS-2PL,You cannot find.,
chuv1255-GB139,chuv1255,,an il,NEG take,don't take (SG)!,
chuv1255-GB139,chuv1255,,an il-ər,NEG take-3PL,don't take (PL)!,
chuv1255-GB139,chuv1255,,sїr-m-əp,write-NEG-1SG,I will not write.,
chuv1255-GB185,chuv1255,,vəʷl śin,that person,that man,
chuv1255-GB185,chuv1255,,vəʷl śin-sem,that person-PL,those people,
chuv1255-GB254,chuv1255,,manǎn kěneke pur,my book exist,I have a book.,
chuv1255-GB254,chuv1255,,sanan vǎχǎt śuk,his time not.exist,He doesnt have time.,
chuv1255-GB263,chuv1255,,esir kurtəʷr-i,2SG see-Q,Did you see it?,
chuv1255-GB322,chuv1255,,vəʷl kay-nə,3SG go-EVID,He went (apparently).,
chuv1255-GB322,chuv1255,,vəʷl kay-rɘ,3SG go-PST.3SG,He went.,
chuv1255-GB421,chuv1255,epe vəʷl  əśtine pɘlmestɘp,epe vəʷl  əśtine pɘl-mes-tɘp,1SG 3SG where.NOM.DAT/ACC know-NEG-PRS.1SG,I do not know where he is.,
chuv1255-GB422,chuv1255,epe vəʷl  əśtine pɘlmestɘp,epe vəʷl  əśtine pɘl-mes-tɘp,1SG 3SG where.NOM.DAT/ACC know.NEG.PRS.1SG,I do not know where he is.,
chuv1255-GB522,chuv1255,,kěneke vulat,book read,He reads books/a book.,
chuv1255-TE003,chuv1255,,sakǎ ěnen-ěn,this cow-GEN,of this cow,
chuv1255-TE003,chuv1255,,sakǎ lašan-ǎn,this horse-GEN,of this horse,
chuv1255-TE018,chuv1255,,man-a,1SG-DAT/ACC,,
chuv1255-TE018,chuv1255,,εle,1SG.NOM,I,
chuv1255-TE050,chuv1255,,širěm sětel,twenty table,twenty tables,
chuv1255-TE052,chuv1255,,kěneke vulat,book read,He reads books/a book.,
chuv1255-TE052,chuv1255,,ku kěneke-ne vulat,DEM book-OBJ read,He is reading the book.,
chuv1255-TE053,chuv1255,,epir irpe šupaškara šitrěměr,? ? Cheboksary come.?,We came to Cheboksary in the morning.,
chuv1255-TE053,chuv1255,,šǎši-ye,mouse-OBJ,to a mouse,
chuv1255-TE053,chuv1255,,uy-e,field-OBJ,to the field,
chuv1255-TE054,chuv1255,,esir miše śulta,2SG how.many year,How are you?,
chuv1255-TE054,chuv1255,,esir śirěm śiččěre-i,2SG 20 7-Q,Are you 27?,
chuv1255-TE054,chuv1255,,payan měn kun,today what day,What day is today?,
chuv1255-TE066,chuv1255,,esě vula,2SG read,Read!,
chuv1255-TE066,chuv1255,,vǎl vulatǎr,3SG read,Let him read!,
chuv1255-TS001,chuv1255,,viźɘ šurt,three house,three houses,
chuv1255-TS003,chuv1255,,vəʷl śin,that person,that man,
chuv1255-TS006,chuv1255,,sɘdel-y,table-2SG,your table,
chuv1255-TS006,chuv1255,,sɘdel-εm,table-1SG,my table,
chuv1255-TS006,chuv1255,,ur-i,leg-3SG,his leg,
chuv1255-TS006,chuv1255,,xɘr-y,daughter-2SG,your daughter,
chuv1255-TS006,chuv1255,,їvəl-u,son-2SG,your son,
chuv1255-TS007,chuv1255,,pїzək čul śurt,big stone house,big stone house,
chuv1255-TS007,chuv1255,,šurə śəʷmarda,white egg,a white egg,
crim1257-GB021,crim1257,,erkes bir šej-den qorq-a,every.person one thing-ABL be.afraid-PRS,Everybody is afraid of something.,
crim1257-GB022,crim1257,,erkes bir šej-den qorq-a,every.person one thing-ABL be.afraid-PRS,Everybody is afraid of something.,
crim1257-GB027,crim1257,,Asan men-nen,Asan 1SG-COM,together with Asan,
crim1257-GB027,crim1257,,Asan ve men,Asan and 1SG,Asan with me,
crim1257-GB035,crim1257,,bu,this,this,
crim1257-GB035,crim1257,,o,that.over.there,that over there,
crim1257-GB035,crim1257,,šu,that,that,
crim1257-GB044,crim1257,,ev-ler,house-PL,houses,
crim1257-GB046,crim1257,,osanov-lar,Osanov-PL,Osanov,
crim1257-GB047,crim1257,,jaša-jïš,live-NMLZ,the way of life; living,
crim1257-GB048,crim1257,,sïzγïr-avuq,whistle-NMLZ,whistler,
crim1257-GB057,crim1257,,bir čift ajaqqap,one CLF:PAIR shoe,one pair of shoes,
crim1257-GB057,crim1257,,eki nefer adam,two CLF:HUMAN man,two people,
crim1257-GB059,crim1257,,bala-m,child-1SG.POSS,my child,
crim1257-GB059,crim1257,,ev-im,house-1SG.POSS,my house,
crim1257-GB068,crim1257,,al-am,take-1SG.PRED,I take.,
crim1257-GB068,crim1257,,jükseg-im,tall-1SG.PRED,I am tall.,
crim1257-GB070,crim1257,,bala kitap-nï oqu-j,child book-ACC read-PRS,The child is reading the book.,
crim1257-GB084,crim1257,,al-aǮaγ-ïm,take-FUT-1SG.PRED,I will take it.,
crim1257-GB091,crim1257,,men kitapu-nï jašʲik-niŋ ič-i-ne qoj-dï-m,1SG book-ACC box-GEN in-3SG.POSS-DAT put-PST-1SG,I put the book into the box.,
crim1257-GB091,crim1257,,siz mektüp-ni jaz-dï-ŋïz,2PL letter-ACC write-PST-2PL,You wrote the letter.,
crim1257-GB093,crim1257,,siz mektüp-ni jaz-dï-ŋïz,2PL letter-ACC write-PST-2PL,You wrote the letter.,
crim1257-GB105,crim1257,,o bala tünevin kitap-nï qïz-č-čïq-qa ber-di,that boy yesterday book-ACC girl-DIM-DAT give-PST,Yesterday that boy gave the book to the girl.,
crim1257-GB107,crim1257,,al-ma-j-um,take-NEG-PRS-1SG,I do not take.,
crim1257-GB113,crim1257,,deŋizǮi gemi-ni bat-ïr-dï,sailor boat-ACC sink-CAUS-PST,The sailor boat sank the boat.,
crim1257-GB114,crim1257,,juv-un,wash-REFL,wash oneself,
crim1257-GB115,crim1257,,tap-ïš,find-RECIP,find each other,
crim1257-GB117,crim1257,,men oǮa ed-im,1SG teacher be-1SG.PRED,I was a teacher.,
crim1257-GB117,crim1257,,men oǮa-m,1SG teacher-1SG.PRED,I am a teacher.,
crim1257-GB119,crim1257,,jaz-maγ-a bil-e-m,write-?-? know-PRS-1SG,I can write.,
crim1257-GB123,crim1257,,o sïq öz-baš-ï-na laqïrdï et-e,3SG often REFL-head-3SG.POSS-DAT conversation do-PRS,He often talks to himself.,
crim1257-GB126,crim1257,,ana-m-da musafir bar,mother-1SG.POSS-LOC guest exist,There is a guest at my mothers house.,
crim1257-GB133,crim1257,,bala kitap-nï oqu-j,child book-ACC read-PRS,The child is reading the book.,
crim1257-GB133,crim1257,,sen šimdi bu-nï al-ïr-sïŋ,2SG now this-ACC take-NPST-2SG,You will take this now.,
crim1257-GB134,crim1257,,men čoq aš al-aǮaγ-ïm čünki oγl-um kel-e-Ǯek,1SG much food buy-FUT-1SG because son-1SG.POSS come-SF-FUT,I will buy a lot of food because my son is coming.,
crim1257-GB135,crim1257,,men o-nïŋ kel-gen-i-ni iste-j-im,1SG 3SG-GEN come-PTCP.PST-3SG.POSS-ACC want-PRS-1SG,I want him to come.,
crim1257-GB137,crim1257,,al-ma-j-um,take-NEG-PRS-1SG,I do not take.,
crim1257-GB140,crim1257,,al-ma-j-um,take-NEG-PRS-1SG,I do not take.,
crim1257-GB140,crim1257,,bu mesele murekkep degil,this problem difficult not,This problem isnt difficult.,
crim1257-GB140,crim1257,,terek-te alma-lar joq edi,tree-LOC apple-PL absent COP.PST,There were no apples on the tree.,
crim1257-GB147,crim1257,,aša-l,eat-PASS,be eaten,
crim1257-GB150,crim1257,,asan ev-ge kel-ip ev-ni temiz-le-di,Asan house-DAT come-CONV.PST house-ACC clean-VB-PST,Asan came home and cleaned the house.,
crim1257-GB150,crim1257,,bu iš-ni bašla-jaraq bitir-meli,this work-ACC begin-CONV.PRS finish-OBLIG,One must begin and finish the work (this work needs to be finished fast).,
crim1257-GB150,crim1257,,men saba erte tur-up bašt-ta bir azbar-lar-nï ajlan-ïp baq-ïp čïq-a-m,1SG morning early get.up-CONV.PST head-LOC one yard-PL-3SG.POSS turn-CONV.PST look-CONV.PST go.out-PRS-1SG,I get up early in the morning and go outside looking around the yard.,
crim1257-GB155,crim1257,,ana bala-sï-na suv ič-ir-di,mother child-3SG.POSS-DAT water drink-CAUS-PST,The mother gave her child water to drink.,
crim1257-GB155,crim1257,,tut-tur,hold-CAUS,to force to hold,
crim1257-GB159,crim1257,,pavlin~mavlin,peacock~COLL,peakock(s) and the like,
crim1257-GB160,crim1257,,qap~qara,black~INT,absolutely black,
crim1257-GB160,crim1257,,tem~tegiz,flat~INT,absolutely flat,
crim1257-GB184,crim1257,,bu üč güzel čeček,this three beautiful flower,these three beautiful flowers,
crim1257-GB185,crim1257,,bu adam-lar,this man-PL,these people,
crim1257-GB185,crim1257,,bu üč güzel čeček,this three beautiful flower,these three beautiful flowers,
crim1257-GB187,crim1257,,qïz-č-čïq-qa,girl-DIM-DAT,to the girl,
crim1257-GB204,crim1257,,erkes bir šej-den qorq-a,every.person one thing-ABL be.afraid-PRS,Everybody is afraid of something.,
crim1257-GB252,crim1257,,men-de kitap bar,1SG-LOC book exist,I have a book.,
crim1257-GB252,crim1257,,šimdi biz-de musafir bar,now 1PL-LOC guest exist,Now we have guests.,
crim1257-GB254,crim1257,,baγčisaraj-da remzije-niŋ eki dost-u bar,Bakhchisaray-LOC Remziye-GEN two friend-3SG.POSS exist,Remiziye has two friends in Bakhchisaray.,
crim1257-GB254,crim1257,,men-im kitab-ïm bar,1SG-GEN book-1SG.POSS exist,I have a book.,
crim1257-GB263,crim1257,,o-nïŋ oǮa-sï wart adam-mï,3SG-GEN teacher-3SG.POSS old man-Q,Is his teacher an old man?,
crim1257-GB266,crim1257,,bu kitap digeri-si-nden balaban-Ǯa-dïr,this book other-3SG.POSS-ABL big-COMP-3SG.PRED,This book is bigger than the other one.,
crim1257-GB275,crim1257,,bu kitap digeri-si-nden balaban-Ǯa-dïr,this book other-3SG.POSS-ABL big-COMP-3SG.PRED,This book is bigger than the other one.,
crim1257-GB304,crim1257,,qapï jel-den ač-ïl-dï,door wind-ABL open-PASS-PST,The door opened from the wind.,
crim1257-GB305,crim1257,,kendi,REFL,self,
crim1257-GB305,crim1257,,öz,REFL,self,
crim1257-GB305,crim1257,,öz-baš,REFL-head,self,
crim1257-GB323,crim1257,,bir-eki šej ber-gen-ler,one-two thing give-EVID-3PL,They (apparently) gave (him) a couple of things.,
crim1257-GB325,crim1257,,qač,how.many,how many,
crim1257-GB326,crim1257,,kim kim-ge jardïm et-ti,who who-DAT help make-PST,Who helped whom?,
crim1257-GB326,crim1257,,kim kim-ni penǮere-den kör-di,who who-ACC window-ABL see-PST,Who saw whom in the window?,
crim1257-GB328,crim1257,,men alma aša-γan qïz-čïq-nï kör-e-m,1SG apple eat-PTCP.PST girl-DIM-ACC see-PRS-1SG,I see the girl who ate an apple.,
crim1257-GB408,crim1257,,men še:r ket-e-m,1SG town-LOC go-PRS-1SG,I am going / go to town (now).,
crim1257-GB408,crim1257,,siz mektüp-ni jaz-dï-ŋïz,2PL letter-ACC write-PST-2PL,You wrote the letter.,
crim1257-GB410,crim1257,,bala kitap oqu-j,child book read-PRS,The child is reading a book.,
crim1257-GB422,crim1257,,o kel-eǮeg-i-ni men bil-e-m,3SG come-PTCP.FUT-3SG.POSS-ACC 1SG know-PRS-1SG,I know that he will come.,
crim1257-GB432,crim1257,,men-im aγa-m-nïŋ köz-ler-i,1SG-GEN brother-1SG.POSS-GEN eye-PL-3SG.POSS,my brothers eyes,
crim1257-GB433,crim1257,,ev-im,house-1SG.POSS,my house,
crim1257-GB519,crim1257,,maŋa jaz-maq mümkün,1SG.DAT write-INF be.possible,I can (am allowed) to write.,
crim1257-GB522,crim1257,,jalta-γa bar-dï,Yalta-DAT go-PST,(He) went to Yalta.,
crim1257-GB522,crim1257,,jalta-γa bar-dï-m,Yalta-DAT go-PST-1SG,I went to Yalta.,
crim1257-TE003,crim1257,,bil-mek,know-INF,know,
crim1257-TE003,crim1257,,juv-maq,wash-INF,wash,
crim1257-TE018,crim1257,,men,1SG,I,
crim1257-TE018,crim1257,,sen,2SG,you,
crim1257-TE050,crim1257,,bu üč güzel čeček,this three beautiful flower,these three beautiful flowers,
crim1257-TE052,crim1257,,bala kitap oqu-j,child book read-PRS,The child is reading a book.,
crim1257-TE054,crim1257,,kim kim-ge jardïm et-ti,who who-DAT help make-PST,Who helped whom?,
crim1257-TE054,crim1257,,o-nïŋ oǮa-sï qart adam-mï,3SG-GEN teacher-3SG.POSS old man-Q,Is his teacher an man?,
crim1257-TS001,crim1257,,bu üč güzel čeček,this three beautiful flower,these three beautiful flowers,
crim1257-TS005,crim1257,,o-nïŋ ev-i,3SG-GEN house-3SG.POSS,his house,
crim1257-TS006,crim1257,,ev-im,house-1SG.POSS,my house,
crim1257-TS080,crim1257,,čift-i,pair-3SG.POSS,his pair,
crim1257-TS080,crim1257,,dost-u,friend-3SG.POSS,his friend,
daur1238-GB253,daur1238,,na:d xar sateng uwei,,I have no brown sugar,
daur1238-GB256,daur1238,,ted uciiker.tii ye:,,do they have small children? (literally: are they with children),
daur1238-TE003,daur1238,,aka:/y-a:s,elder.brother-ABL,elder brother,
daur1238-TE003,daur1238,,colo:/y-a:s,stone-ABL,stone,
daur1238-TE003,daur1238,,degii/y-e:s,bird-ABL,bird,
daur1238-TE003,daur1238,,shire:/y-e:s ,table-ABL,table,
daur1238-TE003,daur1238,,tulie/y-e:s,firewood-ABL,firewood,
daur1238-TE003,daur1238,,uka:/y-a:s,wisdom-ABL,wisdom,
daur1238-TS003,daur1238,ter gajir,ter gajir,that region,that region,
daur1238-TS080,daur1238,,am-a:s ,mouth-ABL,from the mouth,
daur1238-TS080,daur1238,,eg-e:s,mother-ABL,from the mother,
daur1238-TS080,daur1238,,mo:d-o:s ,tree-ABL,from the tree,
dolg1241-GB021,dolg1241,,bi:r er kihi bi:r daktar,one male person one woman,a man and a woman,
dolg1241-GB027,dolg1241,,kï:hï kïtta uol,girl with boy,girl and boy,
dolg1241-GB031,dolg1241,,bihikki,,you and me,
dolg1241-GB044,dolg1241,,ogo-lor,child-PL,children,
dolg1241-GB044,dolg1241,,ot-tor,flower-PL,flowers,
dolg1241-GB047,dolg1241,,kepset-i:,talk-NMLZ,talk/discussion,
dolg1241-GB047,dolg1241,,munńak,lay.together.NMLZ,meeting/gathering,"mus- lay together, put together"
dolg1241-GB048,dolg1241,,holbuy-a:ččїt,lead-NMLZ,"governor, ruler",
dolg1241-GB048,dolg1241,,köt-ör,fly-NMLZ,bird,
dolg1241-GB049,dolg1241,,kepse-l,tell-NMLZ,story,
dolg1241-GB068,dolg1241,,min dollo:k-pun,1SG happy-1SG,I am happy.,
dolg1241-GB069,dolg1241,,min üčügey kihi-bin,1SG good person-1SG,I am an honest person.,
dolg1241-GB071,dolg1241,,min enigi-n tapta:-a-bïn,1SG 2SG-ACC like-PRS-1SG,I like you.,
dolg1241-GB083,dolg1241,,kï:l-ï bat-tï-m,wild.animal-ACC chase-PST-1SG,I chased the wild animal.,
dolg1241-GB084,dolg1241,,min harsïn kni:ga-nï a:k-ïa-m,1SG tomorrow book-ACC read-FUT-1SG,I will read a book tomorrow.,
dolg1241-GB089,dolg1241,,min begehe: ško:la-ga bar-bїt-їŋ,2SG yesterday school-DAT go-PST-2SG,You went to school yesterday.,
dolg1241-GB091,dolg1241,,min taba:k-ї tart-a-bїn,1SG tobacco-ACC smoke-PRS-1SG,I am smoking.,
dolg1241-GB093,dolg1241,,min taba:k-ї tart-a-bїn,1SG tobacco-ACC smoke-PRS-1SG,I am smoking.,
dolg1241-GB113,dolg1241,,olor-t-,sit.down-CAUS,plant,
dolg1241-GB114,dolg1241,,uha-n-,stretch.out-REFL,to stretch oneself,
dolg1241-GB115,dolg1241,,ölör-üs-,kill-RECIP,to fight,
dolg1241-GB117,dolg1241,,bihigi ińe-bit uči:tal,1PL mother-1PL.POSS teacher,Our mother is a teacher.,
dolg1241-GB117,dolg1241,,si:der uči:tal e-te,Sider teacher be-PST-3SG,Sider was a teacher.s,
dolg1241-GB119,dolg1241,,min hana:-b-ar gini kel-er buol-lar üčügey da buol-uok e-te,1SG thought-1SG.POSS-DAT 3SG come-PTCP be-COND good PTCL be-PTCP be-PST.3SG,I thought it would have been nice if he came.,
dolg1241-GB120,dolg1241,,ït ür-er e-te,dog bark-PTCP.PRS be-PST-3SG,The/A dog was barking.,
dolg1241-GB121,dolg1241,,en begehe: ško:la-ga bar-a ilik-kin,2SG yesterday school-DAT go-CONV PTCL-2SG,You did not go to school yesterday.,
dolg1241-GB123,dolg1241,,beyetiger ti:yin-,oneself reach,to commit suicide,
dolg1241-GB127,dolg1241,,ško:la їra:k oyu:r-tan tur-ar,school far forest-ABL stand-PRS.3SG,The school is far away from the forest.,
dolg1241-GB132,dolg1241,,nihigi hie-e-bit kiliep-i,1PL eat-PRS-1PL bread-ACC,We eat bread.,
